# Fix print output for fix fdiheds
20  -97.339071420177  9.34853929706987
40  -109.024862509332  6.61265869048467
60  -117.357486678864  3.76604449942928
80  -111.23330729518  -2.69413838383793
100  -113.438379440678  -3.66528251384781
120  -123.160136492007  -8.70257464598052
140  -116.679854082617  -2.62464735449315
160  -121.884177389789  1.29680115688147
180  -125.584064253848  5.92019662200686
200  -111.31795729365  -10.2716685956376
220  -127.900077239303  9.21128644228624
240  -120.906428907789  5.50920770341322
260  -116.612142890375  9.23305193020452
280  -112.670161096912  9.11100690080515
300  -106.347007003317  17.599082716829
320  -105.811242487894  21.1194889619006
340  -98.1545307683065  23.3750144809513
360  -106.580115400546  17.4852998614759
380  -102.102100244252  16.3767834604772
400  -111.263587066021  15.8951701128873
420  -111.136123685426  9.81154910013613
440  -111.878161834392  20.0631062615676
460  -106.734037405213  9.41307476636258
480  -103.524782041589  4.30356990778991
500  -112.790670104123  5.54344364396311
520  -117.765681493264  2.99019715488875
540  -120.720607221523  10.3537977425191
560  -126.76292805081  4.26542652267747
580  -123.989674591617  4.8456878565983
600  -114.437808347426  -1.58311360127152
620  -115.55347729537  8.72264511152344
640  -101.035737398818  4.5089909294766
660  -108.086562386807  1.98762308678219
680  -111.123460213329  3.30534930007484
700  -108.095384116997  0.414218258993262
720  -105.176948056017  2.32669993798321
740  -101.963944791961  4.03920922295506
760  -105.243561951913  3.32374241896558
780  -94.5764948750117  -2.73022393825737
800  -101.556775512907  4.01299098912718
820  -115.748772567223  10.8818893946482
840  -114.655104925334  5.62632318680318
860  -126.418423881268  7.10393164030179
880  -125.772631612685  7.1895278192141
900  -130.693475918789  10.7076288267892
920  -134.084502538796  1.76932556371106
940  -127.024967727212  8.21248372910584
960  -124.138380961101  5.12891128564826
980  -114.927281819352  15.2991313522286
1000  -109.848544173528  -1.0968621918909
1020  -116.171802162579  12.1978075257992
1040  -109.881687427709  8.17187163301667
1060  -104.769607689424  6.52211825765723
1080  -107.369766360783  4.42310351124103
1100  -107.67208840162  3.89812209491594
1120  -102.814735272079  3.69810988505403
1140  -111.667384751285  6.79423124051515
1160  -101.636184431524  -8.4035284665791
1180  -107.135247759287  -16.975778506927
1200  -117.861087507188  -13.9502801971948
1220  -114.837098263971  -14.8527926963502
1240  -114.941966750783  -18.7761026934359
1260  -117.207589866337  -19.5358194871369
1280  -112.569975555521  -21.1482927823556
1300  -114.620017487293  -12.7932146792189
