# Fix print output for fix fdiheds
20  -95.2315940400761  5.68133570240395
40  -103.429938060746  7.11394013190635
60  -104.43620889496  7.10040333808173
80  -99.2727186312026  3.28725133460282
100  -93.0528504728845  5.22239975833229
120  -106.9958091537  4.20625353820212
140  -97.8350302097842  6.32247512741443
160  -102.235243657864  2.08220139312485
180  -103.969993265519  -3.10376766802528
200  -103.407210755218  -11.3125108951223
220  -113.122628282615  -12.9378266764281
240  -97.7906362725979  -11.798220130463
260  -93.2232548184356  -8.70161585219627
280  -80.5708508361141  -10.9253320306933
300  -90.5899605014715  -9.9522306059341
320  -93.5585907989349  -7.80960515670406
340  -75.1930533387258  -17.2349452178279
360  -78.2658198435391  -14.6311355861166
380  -52.936947924181  -33.0876314406933
400  -65.917517431944  -24.4023650144194
420  -66.1896698593653  -31.6022237575703
440  -51.6578695229517  -33.557146314931
460  -58.9620842174667  -36.7538410563944
480  -63.1431543437971  -34.0128306067376
500  -60.4877827468277  -42.102304742785
520  -57.4179113270284  -45.983666561727
540  -40.0127627665214  -61.0890650069086
560  -48.12129901897  -57.4360204616267
580  -56.849838490893  -49.1114756492628
600  -62.1989790563091  -47.2220604656977
620  -54.8803651696386  -44.8674260860535
640  -56.6717147049823  -37.5143851631529
660  -58.8522188019967  -35.7345797818838
680  -67.5666680428602  -28.1567699430502
700  -70.8271956637748  -30.1473779326102
720  -57.0182642421688  -41.2003897984957
740  -68.5140604185563  -30.5806557392497
760  -64.5216808284719  -36.0730395114856
780  -61.8317063399534  -32.2796700948137
800  -50.9876748829378  -43.2143174784205
820  -45.6909715629528  -40.4205771739769
840  -48.3042685071549  -42.3930903774402
860  -57.7338240770727  -30.5093160060397
880  -49.4408979856597  -40.7948633067389
900  -60.7094946945727  -31.7096435700077
920  -64.5039058679183  -33.415972249932
940  -85.0089239909397  -17.7897854592064
960  -75.7332313290282  -25.2582771703519
980  -78.4206607741638  -27.6665880682392
1000  -69.1734157913772  -35.6384577563154
1020  -62.2934038970256  -37.3596361513408
1040  -66.1809794207996  -38.4506060817387
1060  -62.4189032885894  -39.7707592278411
1080  -61.2986147689408  -47.5001673234449
1100  -63.7525073940588  -51.5434087243832
1120  -59.9355691281285  -49.9346792833021
1140  -55.9829699991406  -48.4745902087007
1160  -53.8200547624377  -43.9218947705804
1180  -51.5435644864759  -41.550343731965
1200  -59.475946415129  -35.346508412959
1220  -57.8847498017627  -30.9818559653121
1240  -64.6317545496802  -24.1038625396415
1260  -53.8947780252402  -30.174239646102
1280  -65.8578465974222  -29.8407704494061
1300  -71.6238799079322  -26.0696862055374
1320  -70.2021632093387  -30.3206129777207
1340  -69.7817034315752  -22.5493604360479
1360  -60.9746696417904  -41.3767406346689
1380  -57.5193310272757  -40.2829257719456
1400  -62.6743557281969  -45.1938885269294
1420  -60.056571027066  -46.0193672854548
1440  -60.012062005538  -43.3415944437944
1460  -62.4185042666052  -34.4621161992488
1480  -59.8877128636785  -39.4931494166553
1500  -65.0298389873094  -33.4024103564247
1520  -66.6695936922338  -34.2746927343112
1540  -68.6384309250599  -30.1418359118918
1560  -64.2297762185103  -38.7539367211271
1580  -64.1458981265257  -37.3847666326415
1600  -55.9836030142831  -45.5802889224504
1620  -54.0864687920551  -41.0340174936079
1640  -54.998321807484  -40.3761439047289
1660  -62.7933363855862  -41.0424381395027
1680  -68.2605504234341  -47.7659534087788
1700  -68.937303707431  -43.7997347603229
1720  -60.8088182217178  -54.9090113608531
1740  -60.8975157605561  -46.8708100351229
1760  -61.717530447346  -51.4386695630015
1780  -62.0078874473578  -46.8132561578314
1800  -63.2427542834671  -49.0587571747755
1820  -56.9573745168792  -49.5162629820845
1840  -60.1898629228591  -50.5444976277087
1860  -66.3010888991665  -50.5651203319523
1880  -76.9649579634284  -46.3402929097204
1900  -85.3745073424248  -42.9801822539117
1920  -93.2000944902389  -38.6302501902613
1940  -91.3417256530499  -42.3096783845114
1960  -95.3818062463282  -28.1215643319317
1980  -89.4740646892172  -35.2327678006935
2000  -84.1430003650312  -25.7929870036145
2020  -92.6701809616717  -22.9850610021629
2040  -85.0374491231363  -22.1366958364742
2060  -89.507479937719  -16.9348848305737
2080  -85.9060331008254  -24.0398573448714
2100  -82.2123319745372  -27.1424533923455
2120  -77.5766392540376  -38.9117359633443
2140  -69.4177295536818  -35.3445613363726
2160  -57.502471905636  -47.5889310950431
2180  -60.1613021375059  -42.4458656188713
2200  -58.9469080571143  -48.4978277092567
2220  -56.175190591155  -50.058601275656
2240  -64.8398141574842  -46.0592301419391
2260  -64.5531624856289  -46.8580934142433
2280  -53.9185383939353  -53.8172492042604
2300  -61.3254467327555  -44.3892434850345
2320  -61.1473025121028  -38.8778230465363
2340  -59.1923313298972  -40.511861612032
2360  -70.3910674950358  -27.3380246631994
2380  -62.9372837497027  -40.9364712259007
2400  -67.711956211934  -33.8654779846875
2420  -62.0222937407639  -42.3373725944633
2440  -57.6091718583007  -48.0750948732734
2460  -60.5859155662286  -40.6448993858755
2480  -61.3292906621995  -39.6683246963927
2500  -63.9390231197609  -36.166181663645
2520  -66.999803378466  -38.6591973652671
2540  -66.7902737728812  -32.7567285868821
2560  -70.524047011923  -32.7035708962974
2580  -69.1011644746657  -31.7888689310727
2600  -65.1700463253888  -41.355614006545
2620  -63.987027693491  -38.9179421594184
2640  -63.0718372458523  -41.2827672680029
2660  -58.1709744628288  -39.4788036921555
2680  -55.5065287318834  -47.4235534725504
2700  -58.2696892894168  -49.0354145373709
2720  -58.1474620216996  -49.3784710794868
2740  -67.0299487154788  -43.1468772726217
2760  -59.2981469854354  -43.4831899448845
2780  -65.123696953242  -38.3005850275148
2800  -62.5774920627278  -41.8373123456994
2820  -74.5963437740943  -33.3872315358133
2840  -75.1958080081473  -33.1631615324541
2860  -80.9475941806202  -24.0433261211138
2880  -66.1856068377438  -40.2569602918923
2900  -71.6345572793667  -29.1416276193745
2920  -62.1899827522471  -37.1124213784597
2940  -60.7380854187245  -39.9063135539434
2960  -68.2057252961004  -37.6894829350191
2980  -63.8493300811893  -52.2692519084275
3000  -63.9602008628835  -48.1951273064206
3020  -68.3926075992666  -41.3877307113984
3040  -64.6470796271883  -41.5128181968824
3060  -60.4524059013439  -41.3878423376614
3080  -62.8301308480476  -37.5391730730896
3100  -56.6386607451004  -31.8322927825857
3120  -72.5105694376481  -23.2061501868848
3140  -79.8980844269288  -18.2359123355229
3160  -82.900448338892  -20.73609067674
3180  -92.4177569707533  -13.943289130928
3200  -87.3501990564579  -15.2512778928418
3220  -89.5348675582101  -8.24915447828663
3240  -93.81375663493  -13.2426853876834
3260  -97.9472583591759  -8.07822507096543
3280  -97.1667582147686  -10.7265608868411
3300  -93.5295735332397  -13.9098127264752
3320  -88.5702114291232  -14.1523136660485
3340  -75.1069401177093  -24.2683044762721
3360  -81.4838025307528  -23.8459681256989
3380  -73.0369749200449  -26.8694580223915
3400  -79.7861494862042  -24.2844957904661
3420  -82.4932770066936  -19.0981094357661
3440  -73.0119631794828  -20.7994937887328
3460  -66.6777914586528  -18.6447063207863
3480  -62.3331042924095  -17.234755216774
3500  -61.8037652826543  -10.685344297015
3520  -68.2850028046995  -16.0958228806879
3540  -77.2391519526766  -9.18953482522544
3560  -71.0056153709482  -16.9645413216296
3580  -65.0488407331052  -24.3926871326532
3600  -55.4639244209158  -31.7836876728691
3620  -45.9781927219511  -37.7193132330757
3640  -60.7092520366419  -36.3225599472125
3660  -61.0618283764432  -36.1838411921078
3680  -59.4998699676339  -44.6783039410107
3700  -63.8826334982921  -40.9388245017306
3720  -58.7500971149453  -35.6130229937865
3740  -66.6455520923152  -35.3888427092134
3760  -80.6627518254182  -24.5541857009076
3780  -79.2780798717902  -25.8424539258263
3800  -90.8039148961549  -14.6598399204213
3820  -85.8727173525585  -13.9879469545525
3840  -73.8819623815929  -17.318803772293
3860  -83.0950470783759  -15.7748957874682
3880  -75.7136343644783  -13.7437798951393
3900  -78.3758227754277  -19.0974530918075
3920  -78.1523414867725  -20.4566204506819
3940  -74.5718796489255  -20.1693786240146
3960  -69.9013393210797  -21.0072293504706
3980  -70.3639251335772  -17.5066679844333
4000  -69.1881226982466  -22.1075643488796
4020  -70.2501288045043  -18.6873248216051
4040  -75.9734084685034  -22.5635586590646
4060  -72.2260472766452  -21.5153946893063
4080  -75.9865170269824  -25.6586074638361
4100  -78.2937253312967  -22.9085630431765
4120  -80.9699660070965  -16.2015812172904
4140  -86.91751611875  -15.200152107961
4160  -81.204515560618  -8.08557019485147
4180  -87.3715466143253  -11.3281379436912
4200  -91.1957025036548  -10.3593701517134
4220  -92.8346375197389  -18.3075131115105
4240  -106.377026829392  -5.84014767492559
4260  -103.134795620193  -14.5127256514404
4280  -101.247094134049  -6.78692134038982
4300  -97.984513712653  -5.38011220217338
4320  -94.5633384649377  -0.421308293881179
4340  -99.4944565841311  10.6485716864682
4360  -88.2335427264434  4.61144161099679
4380  -95.5073328309473  7.20181387478946
4400  -90.2480502455224  9.53588226888844
4420  -102.224511726469  14.0444544953267
4440  -98.7650062222146  7.54598335104391
4460  -95.8255075566266  9.83116286714623
4480  -91.7266353713108  6.46957751861263
